17/10/2012,4589
18/10/2012,4354.5
19/10/2012,4304
20/10/2012,2745.5
21/10/2012,2639
22/10/2012,4335
23/10/2012,4442.5
24/10/2012,4417.5
25/10/2012,4370.5
26/10/2012,4240.5
27/10/2012,2549.5
28/10/2012,2199
29/10/2012,2486.5
30/10/2012,4184.5
31/10/2012,4369
01/11/2012,4432
02/11/2012,4437
03/11/2012,2722.5
04/11/2012,2451.5
05/11/2012,4403
06/11/2012,4491
07/11/2012,4468
08/11/2012,4481.5
09/11/2012,4361.5
10/11/2012,2636.5
11/11/2012,2432
12/11/2012,4340.5
13/11/2012,4498.5
14/11/2012,4506
15/11/2012,4459.5
16/11/2012,4407
17/11/2012,2562.5
18/11/2012,2469
19/11/2012,4304.5
20/11/2012,4430.5
21/11/2012,4449.5
22/11/2012,4484
23/11/2012,4335
24/11/2012,2695
25/11/2012,2451
26/11/2012,4500
27/11/2012,4581
28/11/2012,4679
29/11/2012,4696
30/11/2012,4632.5
01/12/2012,2873
02/12/2012,2643
03/12/2012,4475
04/12/2012,4771
05/12/2012,4965
06/12/2012,4987.5
07/12/2012,4809
08/12/2012,3042.5
09/12/2012,2769
10/12/2012,4774.5
11/12/2012,4660.5
12/12/2012,4576
13/12/2012,4589
14/12/2012,4491.5
15/12/2012,2774.5
16/12/2012,2630.5
17/12/2012,4564
18/12/2012,4640
19/12/2012,4540.5
20/12/2012,4547.5
21/12/2012,4399
22/12/2012,2658.5
23/12/2012,2572.5
24/12/2012,3622.5
25/12/2012,2584.5
26/12/2012,2599.5
27/12/2012,2650
28/12/2012,2576
29/12/2012,2460
30/12/2012,2330.5
31/12/2012,2560.5
01/01/2013,2803
02/01/2013,4152
03/01/2013,4252
04/01/2013,4177.5
05/01/2013,2566.5
06/01/2013,2512
07/01/2013,4333.5
08/01/2013,4477.5
09/01/2013,4644.5
10/01/2013,4646.5
11/01/2013,4487.5
12/01/2013,2741.5
13/01/2013,2637
14/01/2013,4518
15/01/2013,4579.5
16/01/2013,4589
17/01/2013,4537
18/01/2013,4526
19/01/2013,2771
20/01/2013,2510
21/01/2013,4639
22/01/2013,4731
23/01/2013,4709.5
24/01/2013,4638.5
25/01/2013,4454
26/01/2013,2869.5
27/01/2013,2503.5
28/01/2013,4448.5
29/01/2013,4329.5
30/01/2013,4482
31/01/2013,4518
01/02/2013,4483
02/02/2013,2840.5
03/02/2013,2502
04/02/2013,4515
05/02/2013,4711.5
06/02/2013,4658.5
07/02/2013,4759.5
08/02/2013,4450
09/02/2013,2524.5
10/02/2013,2383.5
11/02/2013,4481.5
12/02/2013,4543
13/02/2013,4390
14/02/2013,4385
15/02/2013,4289.5
16/02/2013,2564
17/02/2013,2383
18/02/2013,4321
19/02/2013,4444
20/02/2013,4452
